     0.71843900     0.00000000    -2.76102000
     0.67354800     0.19241200    -2.75367200
     0.43985600     0.01894900    -2.74632400
     0.52602900    -0.28243100    -2.73897600
     0.83641700    -0.37627700    -2.73162800
     1.11327000    -0.19549200    -2.72428000
     1.18226000     0.13219900    -2.71693200
     1.01664100     0.42669900    -2.70958400
     0.70201300     0.55588500    -2.70223500
     0.36979300     0.47528700    -2.69488700
     0.13846800     0.22170000    -2.68753900
     0.07836600    -0.11739500    -2.68019100
     0.20114800    -0.44015400    -2.67284300
     0.46801400    -0.66057100    -2.66549500
     0.80838800    -0.72705600    -2.65814700
     1.14155700    -0.62864800    -2.65079900
     1.39572300    -0.39106500    -2.64345100
     1.52129900    -0.06611300    -2.63610300
     1.49736200     0.28184300    -2.62875500
     1.33171500     0.58918800    -2.62140700
     1.05600200     0.80392000    -2.61405900
     0.71772400     0.89281200    -2.60671100
     0.37104200     0.84451200    -2.59936300
     0.06796600     0.66890300    -2.59201400
     0.16331200    -0.86259500    -2.55527400
     0.47968800    -1.01550400    -2.54792600
     0.82905300    -1.05447700    -2.54057800
     1.17204000    -0.97683200    -2.53323000
     1.47172700    -0.79259200    -2.52588200
     1.69732200    -0.52250800    -2.51853400
     1.82686200    -0.19519200    -2.51118600
     1.84877200     0.15624800    -2.50383800
     1.76229400     0.49768700    -2.49649000
     1.57685300     0.79724600    -2.48914200
     1.31056100     1.02806100    -2.48179300
     0.98807800     1.17036200    -2.47444500
     0.63807400     1.21277300    -2.46709700
     0.29057400     1.15279100    -2.45974900
    -0.02561400     0.99649000    -2.45240100
    -0.01445800    -1.11746000    -2.40096500
     0.29816800    -1.28178500    -2.39361700
     0.64280300    -1.35923400    -2.38626900
     0.99580600    -1.34530200    -2.37892100
     1.33359300    -1.24168300    -2.37157200
     1.63418000    -1.05590000    -2.36422400
     1.87852400    -0.80057100    -2.35687600
     2.05161100    -0.49240500    -2.34952800
     2.14322000    -0.15099600    -2.34218000
     2.14836200     0.20249100    -2.33483200
     2.06737600     0.54665100    -2.32748400
     1.90570300     0.86112100    -2.32013600
     1.67338000     1.12772800    -2.31278800
     1.38429200     1.33145500    -2.30544000
     1.05524500     1.46117700    -2.29809200
     0.70492700     1.51014100    -2.29074400
     0.35280500     1.47619400    -2.28339600
     0.01805100     1.36173100    -2.27604800
     0.38032200    -1.60487000    -2.19521900
     0.73158400    -1.64938800    -2.18787100
     1.08426900    -1.61784900    -2.18052300
