     0.51671400     1.39993500    -2.85875600
     0.17078100     1.47348800    -2.85201900
     1.29502700     1.24527300    -2.67687400
     1.01987400     1.46838200    -2.67013800
     0.70601100     1.63266000    -2.66340200
     0.36593500     1.73193400    -2.65666500
     1.65399500     1.23239700    -2.45457500
     1.41258600     1.49213900    -2.44783800
     1.12975300     1.70604400    -2.44110200
     0.81417200     1.86779900    -2.43436600
    -2.04021700    -0.25868000    -2.35352900
     2.03254800     1.07964900    -2.20533000
     1.83652900     1.37542900    -2.19859300
     1.59663400     1.63689100    -2.19185700
     1.31885400     1.85769600    -2.18512000
     1.01006700     2.03253800    -2.17838400
    -2.24325300    -0.41107500    -2.08407500
    -2.16636700    -0.75756200    -2.07733900
     2.43634000     0.61210100    -1.93587500
     2.32059600     0.94769600    -1.92913900
     1.95087900     1.55166100    -1.91566600
     1.70477000     1.80750900    -1.90893000
     1.42446200     2.02535400    -1.90219400
     1.11580900     2.20075400    -1.89545700
     1.26080000     2.31001300    -1.59232100
     1.22616700    -2.68394500    -0.02948700
     2.41897900     0.86990600    -1.88419300
     2.32459400     1.20907600    -1.87638000
     2.13198600     1.50388500    -1.86856800
     1.86002700     1.72773900    -1.86075500
     2.60723500     1.30103100    -1.69669300
     2.42916600     1.60632800    -1.68888000
     2.18275500     1.85974600    -1.68106800
     1.88284500     2.04687200    -1.67325500
     1.54703900     2.15741100    -1.66544300
     2.68745300     1.70416700    -1.47013000
     2.45657900     1.97266200    -1.46231800
     2.17582800     2.18849000    -1.45450500
     1.85712200     2.34289500    -1.44669300
     1.51379000     2.42977200    -1.43888000
     1.15998700     2.44586200    -1.43106800
     2.79339100     1.95106200    -1.21231800
     2.54569700     2.20465600    -1.20450500
     2.25642100     2.40956400    -1.19669300
     1.93508200     2.55928100    -1.18888000
     1.59214500     2.64913800    -1.18106800
     1.23867600     2.67642900    -1.17325500
     2.80950000     2.22510300    -0.92325500
     2.54011100     2.45589300    -0.91544200
     2.23656700     2.63946500    -0.90763000
     1.90710300     2.77097700    -0.89981800
     1.56060000     2.84700900    -0.89200500
     1.20633800     2.86564400    -0.88419200
     2.80448200     2.44061800    -0.61075500
     2.52045600     2.65341300    -0.60294200
     2.20721800     2.82025600    -0.59513000
     1.87216600     2.93729000    -0.58731700
     1.52317700     3.00183800    -0.57950500
     2.85040600     2.54518000    -0.28263000
     2.56338300     2.75411900    -0.27481700
     2.24889000     2.91884500    -0.26700500
     1.91370300     3.03585400    -0.25919200
     1.56502300     3.10267700    -0.25138000
     2.72886200     2.71875300     0.06112000
     2.42527500     2.90298400     0.06893300
     2.09851600     3.04204000     0.07674500
     1.75527000     3.13309300     0.08455800
     2.77047200     2.70745600     0.40487000
     2.46934700     2.89583500     0.41268300
     2.14454500     3.03959700     0.42049500
     1.80263300     3.13583100     0.42830800
     2.43412100     2.87646300     0.75643300
     2.10741100     3.01602100     0.76424500
     1.76402000     3.10712300     0.77205800
     2.37118700     2.81811900     1.09237000
     2.04197500     2.95186100     1.10018300
     2.33955500     2.69325600     1.41268300
     2.01090200     2.82858000     1.42049500
     1.66506300     2.91056900     1.42830800
     2.08801800     2.62119600     1.71737000
     1.74723100     2.72250000     1.72518300
     2.02935000     2.41990800     1.99080800
     1.68816400     2.52034900     1.99862000
     1.60561400     2.28610000     2.24080800
     1.25028000     2.30589500     2.24862000
     1.64499600     1.99754500     2.44393300
     1.29030500     2.03091400     2.45174500
     0.93933100     1.96966300     2.45955800
     1.27706000     1.72884800     2.61580800
     0.93023100     1.64390200     2.62362000
     0.63381700     1.44467100     2.63143300
     0.42593600     1.15416900     2.63924500
     0.33528200     0.80856200     2.64705800
     1.07174600     1.35762100     2.74080800
     0.78770800     1.13740100     2.74862000
     0.65670200     0.80234200     2.75643300
