     0.08775500    -0.72748500    -2.67132300
     0.42108700    -0.63026100    -2.66427500
     0.67602000    -0.39376100    -2.65722600
     0.80288700    -0.06950000    -2.65017800
    -0.56375200    -0.85824100    -2.57264600
    -0.24906200    -1.01418900    -2.56559800
     0.09970000    -1.05678200    -2.55855000
     0.44334500    -0.98295000    -2.55150100
     0.74498900    -0.80228100    -2.54445300
     0.97373300    -0.53509400    -2.53740500
     1.10736600    -0.20962100    -2.53035600
     1.13395300     0.14131600    -2.52330800
    -1.01290200    -0.85666000    -2.43167900
    -0.76004300    -1.10290600    -2.42463100
    -0.45154300    -1.27448300    -2.41758300
    -0.10907300    -1.36026900    -2.41053400
     0.24398900    -1.35522300    -2.40348600
     0.58417600    -1.26044900    -2.39643800
     0.88946400    -1.08285600    -2.38938900
     1.14061600    -0.83447700    -2.38234100
     1.32227300    -0.53149300    -2.37529300
     1.42374400    -0.19307200    -2.36824400
     1.43947300     0.15992100    -2.36119600
     1.36916600     0.50623700    -2.35414800
    -1.27379900    -0.99746300    -2.24842200
    -1.03362200    -1.25728800    -2.24137400
    -0.74291700    -1.45903000    -2.23432600
    -0.41561200    -1.59355200    -2.22727700
    -0.06709500    -1.65498900    -2.22022900
     0.28653700    -1.64092500    -2.21318100
     0.62922000    -1.55240800    -2.20613200
     0.94564600    -1.39380400    -2.19908400
     1.22191900    -1.17251900    -2.19203600
     1.44612500    -0.89858800    -2.18498700
     1.60879800    -0.58417300    -2.17793900
     1.70326100    -0.24298600    -2.17089100
     1.72583800     0.11033300    -2.16384200
     1.67593400     0.46085400    -2.15679400
     1.55598100     0.79398800    -2.14974600
     1.37126400     1.09607600    -2.14269700
    -1.68121900    -0.83495300    -2.03697200
    -1.50093700    -1.13995600    -2.02992400
    -1.26671800    -1.40581100    -2.02287500
     0.37367300    -1.89277300    -1.98763400
     0.71555000    -1.79949400    -1.98058500
     1.03469800    -1.64543700    -1.97353700
     1.32055300    -1.43595600    -1.96648900
     1.56377200    -1.17818400    -1.95944000
     1.75651100    -0.88076200    -1.95239200
     1.81710500     0.83400500    -1.91715000
     1.64717600     1.14508500    -1.91010200
     1.42511500     1.42138400    -1.90305300
    -1.95165400    -0.81169100    -1.79028000
    -1.79383000    -1.12923000    -1.78323200
     0.67369600    -2.05841000    -1.72684500
     1.00273100    -1.92606900    -1.71979600
     1.30582400    -1.74190300    -1.71274800
     1.57497700    -1.51094200    -1.70570000
     1.80314900    -1.23941300    -1.69865100
     1.72984800     1.40836400    -1.64226500
     1.48850900     1.66832400    -1.63521600
    -2.26911300    -0.45408500    -1.52244300
    -2.17750200    -0.79684500    -1.51539400
    -2.03464600    -1.12161000    -1.50834600
     1.02344500    -2.13495300    -1.43786300
     1.33313400    -1.96174300    -1.43081400
     1.61350500    -1.74424800    -1.42376600
     1.67896100     1.74403000    -1.34623400
     1.40846600     1.97375300    -1.33918600
     1.10732200     2.16151400    -1.33213700
    -2.47979300     0.04579400    -1.23346100
    -2.46443700    -0.30880100    -1.22641200
    -2.39867300    -0.65758500    -1.21936400
    -2.28391000    -0.99345200    -1.21231600
     1.29519800    -2.17338100    -1.12773500
     1.58840600    -1.97330600    -1.12068700
     1.83006300     1.80284400    -1.03610700
