    -0.05449700     0.03853500    -2.50000000
    -0.09936700     0.23085800    -2.49218800
    -0.33292700     0.05744100    -2.48437500
    -0.24669600    -0.24377300    -2.47656300
     0.06360200    -0.33739800    -2.46875000
     0.34017200    -0.15645900    -2.46093800
     0.40873900     0.17116300    -2.45312500
     0.24273500     0.46526600    -2.44531300
    -0.07200200     0.59377100    -2.43750000
    -0.40387300     0.51240800    -2.42968800
    -0.63435700     0.25827100    -2.42187500
    -0.69328100    -0.08087000    -2.41406300
    -0.56929000    -0.40299600    -2.40625000
    -0.30156300    -0.62211300    -2.39843800
     0.03898600    -0.68684300    -2.39062500
     0.37143800    -0.58659200    -2.38281300
     0.62398300    -0.34752200    -2.37500000
     0.74723600    -0.02185300    -2.36718800
     0.72065300     0.32574900    -2.35937500
     0.55252500     0.63155900    -2.35156300
     0.27500400     0.84368400    -2.34375000
    -0.06397300     0.92921200    -2.33593800
    -0.40996500     0.87727000    -2.32812500
    -0.71088600     0.69831000    -2.32031300
    -0.92426000     0.42044600    -2.31250000
    -1.02215500     0.08384700    -2.30468800
    -0.99353600    -0.26571900    -2.29687500
    -0.84416400    -0.58325100    -2.28906300
    -0.59443400    -0.83000800    -2.28125000
    -0.27572400    -0.97760500    -2.27343800
     0.07410600    -1.01046700    -2.26562500
     0.41545100    -0.92657200    -2.25781300
     0.71138300    -0.73666000    -2.25000000
     0.93134500    -0.46217600    -2.24218700
     1.05382400    -0.13232500    -2.23437500
     1.06787700     0.21935300    -2.22656300
     0.97349200     0.55852300    -2.21875000
     0.78088400     0.85333200    -2.21093800
     0.50892500     1.07718600    -2.20312500
     0.18292700     1.21081200    -2.19531300
    -0.16795400     1.24351300    -2.18750000
    -0.51342500     1.17358900    -2.17968800
    -0.82465400     1.00797700    -2.17187500
    -1.07653900     0.76121200    -2.16406300
    -1.24952300     0.45386600    -2.15625000
    -1.33082800     0.11061900    -2.14843700
    -1.31509900    -0.24183500    -2.14062500
    -1.20443500    -0.57689500    -2.13281300
    -1.00787400    -0.87000700    -2.12500000
    -0.74041400    -1.10033900    -2.11718800
     0.90225300    -0.96944700    -2.07812500
     1.13444500    -0.70323500    -2.07031300
     1.29262100    -0.38733700    -2.06250000
     0.83165300     1.20919300    -2.02343800
     0.53174300     1.39631900    -2.01562500
     0.19593700     1.50685800    -2.00781300
    -0.15649800     1.53506300    -2.00000000
    -0.50576100     1.47990600    -1.99218700
    -0.83262600     1.34497000    -1.98437500
    -1.11946100     1.13810500    -1.97656300
    -1.35112800     0.87086400    -1.96875000
    -1.51569800     0.55778000    -1.96093700
    -1.60497600     0.21550300    -1.95312500
    -1.61480300    -0.13811400    -1.94531300
    -1.54514800    -0.48496600    -1.93750000
    -1.39998400    -0.80761600    -1.92968800
    -1.18697200    -1.09013600    -1.92187500
     1.30216200    -0.93727300    -1.85937500
     0.50602000     1.69234200    -1.78906300
     0.16268800     1.77921900    -1.78125000
    -0.19111500     1.79530900    -1.77343800
    -0.54099400     1.74026600    -1.76562500
    -0.87290200     1.61660600    -1.75781200
    -1.17368900     1.42954500    -1.75000000
    -1.43160100     1.18673700    -1.74218800
    -1.63671000     0.89792200    -1.73437500
    -1.78126200     0.57450700    -1.72656300
    -1.85993000     0.22909000    -1.71875000
    -1.86996800    -0.12504200    -1.71093800
    -1.81126400    -0.47443200    -1.70312500
    -1.68629000    -0.80595700    -1.69531200
    -1.49996200    -1.10731600    -1.68750000
     0.58398000     1.90872800    -1.53125000
     0.24104300     1.99858500    -1.52343800
    -0.11242600     2.02587600    -1.51562500
    -0.46512700     1.98991500    -1.50781200
    -0.80588200     1.89202400    -1.50000000
    -1.12398700     1.73546400    -1.49218800
    -1.40954100     1.52530600    -1.48437500
    -1.65373900     1.26824500    -1.47656200
    -1.84913200     0.97237500    -1.46875000
    -1.98983600     0.64691300    -1.46093800
    -2.07168900     0.30190800    -1.45312500
    -2.09235400    -0.05207800    -1.44531200
    -2.05136800    -0.40429600    -1.43750000
    -1.95012700    -0.74413900    -1.42968700
    -1.79182300    -1.06145200    -1.42187500
     0.55600100     2.12042400    -1.24218800
     0.20949800     2.19645600    -1.23437500
    -0.14476400     2.21509100    -1.22656200
    -0.49735400     2.17594600    -1.21875000
    -0.83894300     2.08017000    -1.21093700
    -1.16054400     1.93039900    -1.20312500
    -1.45375100     1.73066900    -1.19531200
    -1.71094500     1.48630000    -1.18750000
    -1.92549300     1.20374300    -1.17968800
    -2.09190300     0.89040700    -1.17187500
    -2.20595900     0.55445100    -1.16406300
    -2.26481800     0.20457400    -1.15625000
    -2.26706700    -0.15021700    -1.14843700
    -2.21274900    -0.50083700    -1.14062500
    -2.10335000    -0.83835600    -1.13281300
    -1.94174300    -1.15422600    -1.12500000
     0.52106400     2.28673700    -0.92968700
     0.17207500     2.35128500    -0.92187500
    -0.18267700     2.36190700    -0.91406300
    -0.53491800     2.31842700    -0.90625000
    -0.87646300     2.22192300    -0.89843800
    -1.19940900     2.07469900    -0.89062500
    -1.49631000     1.88022300    -0.88281200
    -1.76035100     1.64304000    -0.87500000
    -1.98549600     1.36865900    -0.86718700
    -2.16662500     1.06342100    -0.85937500
    -2.29964300     0.73435300    -0.85156300
    -2.38156800     0.38899800    -0.84375000
    -2.41059500     0.03524400    -0.83593700
    -2.38612300    -0.31885700    -0.82812500
    -2.30876900    -0.66527300    -0.82031300
    -2.18034200    -0.99617700    -0.81250000
     0.21392100     2.45212400    -0.59375000
    -0.14078000     2.46736900    -0.58593800
    -0.49391700     2.43074800    -0.57812500
    -0.83795700     2.34308200    -0.57031200
    -1.16557600     2.20627500    -0.56250000
    -1.46981700     2.02327500    -0.55468800
    -1.74423400     1.79800000    -0.54687500
    -1.98302700     1.53525900    -0.53906300
    -2.18116300     1.24064300    -0.53125000
    -2.33447900     0.92040400    -0.52343800
    -2.43976600     0.58132500    -0.51562500
    -2.49483500     0.23057000    -0.50781300
    -2.49855700    -0.12446400    -0.50000000
    -2.45088800    -0.47630600    -0.49218700
    -2.35286100    -0.81756400    -0.48437500
    -2.20656300    -1.14108300    -0.47656200
     0.40416800     2.48254000    -0.25781200
     0.05144600     2.52374600    -0.25000000
    -0.30354900     2.51428100    -0.24218700
    -0.65358000     2.45435100    -0.23437500
    -0.99151300     2.34519300    -0.22656300
    -1.31046900     2.18904200    -0.21875000
    -1.60396000     1.98909100    -0.21093800
    -1.86602000     1.74941900    -0.20312500
